Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO27,OUT035,1534.3950493470152
DRL23,OUT027,2588.8409039454687
FDS28,OUT046,857.122858041652
FDX24,OUT013,1490.5533155832102
FDZ02,OUT035,1538.4896964274324
FDL46,OUT045,1959.5480181105804
FDS60,OUT027,4906.174067939099
NCO06,OUT017,601.9533001633889
FDO16,OUT035,1375.8610551812887
FDC60,OUT049,1386.5264577310602
FDA48,OUT018,3447.4912936066885
FDZ36,OUT027,5134.121454368328
FDK27,OUT045,2030.348960920294
FDW23,OUT018,596.7550893345159
FDM14,OUT018,1657.6418843056538
FDM14,OUT013,1644.4319338695245
FDW60,OUT018,2815.344361363017
FDE21,OUT013,1984.681990002727
NCM42,OUT035,1656.0959510460575
FDY59,OUT010,222.77363565393964
DRI49,OUT049,1298.5991447289962
FDT28,OUT019,345.6999850986969
FDQ22,OUT018,598.2547414106598
FDR60,OUT049,1263.78829326092
FDC50,OUT019,245.02641073052254
FDV24,OUT013,2435.127000640336
DRF48,OUT010,526.0414927265173
FDQ47,OUT046,609.4958194015456
DRN36,OUT049,1547.5746359916466
NCY06,OUT035,2024.6269034642537
FDE52,OUT035,1380.568874317613
NCB54,OUT045,2020.7041291206658
NCF31,OUT035,2523.4494549871124
FDJ08,OUT027,5122.0081679073455
NCC07,OUT017,1640.0440824831821
NCD19,OUT027,1560.2177764549376
FDL46,OUT049,2034.5126078065057
FDM20,OUT045,3939.014452098875
NCI06,OUT010,455.1283449522897
DRM11,OUT035,4164.288881871438
NCH07,OUT018,2489.4345103338037
FDS23,OUT013,2030.8686753361346
FDO49,OUT018,748.2619233560995
FDS35,OUT049,1062.1244802487124
DRK39,OUT045,1329.2797987399642
DRI39,OUT049,855.9888095659921
FDV04,OUT017,2531.892859754211
NCN14,OUT035,3076.065997324345
FDH08,OUT013,3838.1427170501624
FDS20,OUT046,3082.4313331790204
FDV40,OUT049,1160.286256032574
FDZ48,OUT010,242.48419726715227
FDS24,OUT027,2377.099023448353
FDK44,OUT049,2829.6732734079437
FDS48,OUT045,2514.2651762537253
FDK26,OUT010,534.287860601903
FDD23,OUT045,3180.0777525555022
NCH54,OUT017,2601.660672289283
NCP14,OUT010,232.54485886580775
FDM60,OUT010,90.70992376032706
FDV24,OUT017,2462.9083176077124
FDH08,OUT018,3343.2148312790487
FDS12,OUT027,3363.624808079981
FDR39,OUT027,4945.9499402163
FDP12,OUT027,1148.2184900273996
DRF60,OUT027,6004.978678217406
FDC09,OUT035,1640.0440824831821
FDF50,OUT018,3006.2074098585585
FDG28,OUT035,3950.3551644690615
NCE19,OUT017,857.122858041652
NCM53,OUT010,249.2824243975182
NCN18,OUT049,1743.4107497310263
FDF32,OUT035,3090.077714214629
FDF11,OUT013,3903.4380317652854
DRI59,OUT049,3816.2137186335267
NCG54,OUT035,2811.671750226043
FDM44,OUT046,1635.8983560943636
FDT57,OUT018,3347.1279994894767
FDV24,OUT046,2462.9083176077124
FDI50,OUT019,557.0069356623445
FDS09,OUT035,778.3119365163141
NCC31,OUT027,4012.1405526464387
FDQ07,OUT019,552.6635250513447
FDC22,OUT017,3093.58128798696
FDZ56,OUT046,2794.265201911287
FDZ40,OUT019,169.53580793861096
FDS46,OUT027,3087.766899713554
DRD24,OUT045,2076.8527245526984
FDV45,OUT017,3095.6918193818537
FDL26,OUT045,2522.2855076395294
FDA56,OUT018,1907.8136683483206
FDN27,OUT046,2004.0506831487655
FDM20,OUT049,3952.51918874368
FDO16,OUT017,1358.8953811085125
FDL03,OUT035,3054.868139904809
FDE58,OUT046,1986.4750365196594
FDI02,OUT027,3147.931861120152
NCC55,OUT019,90.70992376032706
FDR03,OUT018,3153.1556809712934
FDB14,OUT017,1490.5533155832102
FDR45,OUT013,3908.294289051538
NCN07,OUT017,2030.9441910115625
FDM51,OUT019,252.5482721364955
FDT52,OUT027,6072.659977655476
FDL26,OUT046,2515.658823323445
NCZ42,OUT046,3875.0757836541707
DRI47,OUT019,381.50766065628073
FDW40,OUT013,2093.93804865863
FDN34,OUT046,2823.0684114758546
FDS01,OUT035,2939.196830846036
NCG55,OUT045,1959.1546652441111
FDC11,OUT035,1361.1590581043533
FDX35,OUT018,3389.1576277220024
NCB06,OUT046,2579.61490852907
FDR09,OUT019,610.4440636527924
FDC53,OUT017,1542.3243273947667
FDY45,OUT013,4082.8852215702873
FDA22,OUT010,398.68754054671496
FDE02,OUT035,1529.8766514081935
FDW21,OUT045,1634.4114012863552
FDV34,OUT046,1159.778418309021
FDS59,OUT049,1656.0959510460575
NCW17,OUT017,2045.9419183528403
NCK54,OUT046,1989.5218594871133
FDG17,OUT019,551.7272765535523
FDG35,OUT017,2786.0181257054937
FDD08,OUT010,90.70992376032706
NCO07,OUT017,3726.917120203107
FDJ10,OUT010,293.59780732616616
FDW36,OUT017,1640.0440824831821
FDW21,OUT010,223.09289059257895
FDY19,OUT017,1981.3331776140185
DRE03,OUT013,758.6167296734925
NCC55,OUT049,617.1561570526435
FDH52,OUT010,169.96445454445006
FDO09,OUT017,4079.207852838963
FDU43,OUT045,3918.472977985343
FDX09,OUT010,426.6122943344493
FDH40,OUT019,215.76272457155076
FDW58,OUT017,1640.0440824831821
FDC47,OUT017,3787.2468840748506
NCR41,OUT035,1519.6315709669755
DRG49,OUT035,4007.146292005212
FDC52,OUT027,4148.900064903477
FDY13,OUT046,1167.3525297568196
FDY35,OUT013,624.9301854159309
FDI35,OUT017,3219.87157585258
NCU18,OUT049,2104.867657287396
FDY33,OUT018,2487.961193630613
FDC15,OUT027,3855.888673319887
FDU01,OUT049,3068.7498876036734
NCU42,OUT046,2819.5734331315534
NCV29,OUT018,2831.302121977898
NCY30,OUT017,3087.2185126888407
FDQ46,OUT049,1755.6565735269867
FDG58,OUT027,3949.2873998658592
FDK33,OUT017,3701.7611689837836
NCD07,OUT045,1946.4481923867684
NCX29,OUT027,3768.7373016187403
NCT42,OUT013,2440.649217941314
DRN59,OUT035,758.0496406973251
FDI44,OUT035,1282.774693661095
FDA45,OUT049,2623.514405166725
FDP31,OUT045,1062.9951498891814
FDY01,OUT046,1970.9550650652586
FDT09,OUT018,1919.2770886216802
DRH03,OUT027,2547.701039810637
FDA36,OUT018,3026.695403857101
NCF31,OUT017,2489.603573242805
FDG14,OUT049,2488.6754995600872
FDG28,OUT027,6098.021679520812
FDU14,OUT049,4092.258986212167
FDY47,OUT019,290.54650566015096
FDI56,OUT049,1388.994826664531
DRD01,OUT013,842.698220470546
FDM22,OUT046,855.3971437992874
FDH33,OUT013,618.0119564034128
DRZ24,OUT013,1989.2337303624636
NCQ38,OUT046,1640.0440824831821
FDO16,OUT027,2272.282947254985
FDU07,OUT027,3850.214835976254
NCB07,OUT013,3050.970345400983
FDU48,OUT045,2020.4173905899222
NCM43,OUT045,2630.5763378122683
FDR31,OUT010,353.1036104958836
DRK49,OUT018,598.2547414106598
NCI30,OUT010,576.1327652846096
DRD60,OUT017,3067.810233900281
NCG19,OUT046,3779.3243864040483
FDH12,OUT035,1640.0440824831821
FDM32,OUT035,1466.6114433857836
FDM27,OUT035,2559.1475893678326
NCU53,OUT027,4532.221927953536
NCQ18,OUT046,1574.4416042390149
FDS10,OUT013,2947.7950273166575
FDB33,OUT027,4117.885469392221
FDI12,OUT013,1348.2364771048033
NCW42,OUT013,3703.850957474228
NCC06,OUT018,1915.979801378488
FDW02,OUT017,2025.4796538789649
NCD43,OUT017,1640.0440824831821
FDM57,OUT018,1303.5754769489356
FDA58,OUT017,3834.3447705909884
FDK56,OUT046,3059.9893024317516
FDP52,OUT045,3841.7926619222644
FDW20,OUT018,1907.8136683483206
FDS52,OUT049,1608.9559541451627
NCT29,OUT018,1883.281341931687
NCL54,OUT013,2887.2627468180413
FDC05,OUT045,3048.903899289634
FDF34,OUT035,3082.897704671942
FDP03,OUT027,3292.662794316537
FDD32,OUT010,190.08568378870913
FDZ10,OUT045,2041.7324054785086
FDZ40,OUT035,855.3971437992874
FDD51,OUT018,598.2547414106598
NCY30,OUT019,420.1852417643659
FDP58,OUT017,3685.865253425075
FDV49,OUT017,4215.174514915952
FDY24,OUT019,148.81127148310156
NCO55,OUT017,1640.0440824831821
FDR13,OUT017,1966.804353952366
FDS51,OUT017,985.2699482154412
FDP26,OUT045,1636.2094515158478
NCB54,OUT027,3381.9141679693653
FDF32,OUT017,3072.6827962596
FDN31,OUT018,3018.6429328678687
DRM48,OUT017,609.4958194015456
FDN20,OUT049,2790.345643767474
DRL01,OUT046,3897.5599208223775
FDV56,OUT049,1640.0440824831821
DRH13,OUT027,2594.682383451506
FDA03,OUT017,2459.574307732656
FDF47,OUT027,5735.509620710581
FDX32,OUT046,2500.8518639541235
FDX57,OUT049,1542.3243273947667
NCA30,OUT045,3029.2383645699574
FDO49,OUT013,758.6167296734925
FDL04,OUT019,252.154127140036
DRM48,OUT035,609.4958194015456
FDR16,OUT013,3683.785405748546
NCC19,OUT018,3036.136971605756
NCE42,OUT045,3800.417480383364
FDY24,OUT017,855.3971437992874
FDH19,OUT049,2849.2517396269923
FDJ46,OUT013,2839.4181900053463
FDN45,OUT010,567.0579114231195
FDY08,OUT035,2037.1183176380318
FDZ37,OUT035,1364.2891683289758
NCT30,OUT045,763.1041913200737
DRY23,OUT018,598.2547414106598
NCZ30,OUT018,1901.6693290588873
FDC44,OUT018,1824.9569716256158
FDB45,OUT035,1640.0440824831821
FDY04,OUT013,2565.9259779713557
FDM27,OUT046,2606.324896638513
FDZ43,OUT017,3960.2812904364073
FDT39,OUT019,397.4594323627044
NCC06,OUT019,288.49096395894156
FDL15,OUT027,4006.52546268504
FDL57,OUT017,4122.993378661503
FDU08,OUT046,1566.7327058642727
FDK40,OUT017,4198.657785310956
FDQ12,OUT010,547.1556671558264
FDS48,OUT017,2515.016567276116
FDP09,OUT045,3658.4817272597475
FDW21,OUT049,1591.0834466617393
FDY25,OUT035,3061.7998100391915
DRE13,OUT017,1356.52143974259
FDV43,OUT019,90.70992376032706
FDD22,OUT045,1755.6565735269867
FDM46,OUT019,273.8850147976557
NCO30,OUT010,504.03205847179413
FDM25,OUT046,2856.368767850494
NCN41,OUT049,2042.4487405486884
FDU24,OUT045,1490.5533155832102
FDZ50,OUT046,3087.9945898403735
FDP45,OUT013,4071.5637367462396
NCM54,OUT045,2021.1503457985655
FDW10,OUT019,413.57622327485615
FDP20,OUT017,2030.9441910115625
FDK32,OUT046,2514.730749640727
FDN52,OUT049,1369.5716310464466
FDM58,OUT045,1743.4107497310263
FDZ46,OUT027,3075.00352195541
NCA18,OUT018,1824.860585041882
FDD35,OUT046,2057.275979329373
NCK31,OUT035,763.1041913200737
FDI40,OUT027,2735.5161336118135
FDT50,OUT019,241.03285408269542
NCT06,OUT046,2610.974267230106
FDT31,OUT035,3040.3708496621894
FDT45,OUT049,831.2153272622866
FDT13,OUT045,3064.0884567218804
FDO50,OUT045,1403.4232612767312
NCU18,OUT010,283.22679862685237
NCR54,OUT049,3086.4193622456605
NCO18,OUT018,2823.965800517477
FDU09,OUT045,857.122858041652
FDT13,OUT018,3036.1548357860256
FDE09,OUT046,1758.6466672607896
NCK53,OUT019,251.52716300361678
FDG45,OUT049,3695.4072074764244
DRH15,OUT035,684.8100397439048
FDO21,OUT019,550.2822266114356
FDD14,OUT027,5272.368028798094
FDC09,OUT046,1640.0440824831821
FDH45,OUT027,1148.2184900273996
FDV32,OUT046,1075.9261861204543
FDG12,OUT035,2013.9182823112628
FDS32,OUT013,2055.2235020913217
NCL55,OUT018,3619.7730778681866
DRE01,OUT035,3914.7124327220954
DRE15,OUT049,1265.7687926713977
NCL42,OUT045,3889.805656940049
FDP31,OUT013,1019.6750492184756
FDN33,OUT018,1451.234468877796
FDZ59,OUT046,2562.403702903457
FDE45,OUT010,422.7495218099116
FDJ07,OUT013,2010.5487452510504
FDQ45,OUT018,3034.666198411006
FDM33,OUT027,5513.242271836952
FDO15,OUT010,173.42946982814473
FDM46,OUT013,1482.7700771647487
FDR03,OUT045,3420.123275268791
FDY49,OUT018,2682.442259744545
FDQ60,OUT045,1983.3435467474544
FDW10,OUT049,2698.461330443216
FDO51,OUT049,650.1831358405568
FDJ40,OUT018,1604.4946762084735
FDS20,OUT018,3023.0942715533065
FDU45,OUT013,1836.3806416610196
FDV02,OUT035,2790.117573931795
FDN09,OUT046,3908.772144576992
NCM55,OUT027,5174.491737940793
FDN23,OUT018,2385.795725591148
FDY31,OUT010,357.61275407486323
FDW03,OUT010,235.19194587112594
FDD14,OUT046,3033.368528089372
FDV23,OUT017,2022.0893940930423
DRI03,OUT045,2869.0107921805293
FDN13,OUT035,1568.478905230752
FDF45,OUT027,1689.4435221556105
FDU46,OUT035,1363.9118271923699
FDB57,OUT049,3763.6295014616203
FDV12,OUT049,1574.4416042390149
FDQ58,OUT013,2458.532639660771
NCA18,OUT017,1950.6577052610999
FDH52,OUT049,960.626337778265
FDM24,OUT018,2392.3942022018105
NCP43,OUT027,4941.479814624799
NCO18,OUT019,411.16298260352
FDM32,OUT017,1410.9243552958828
NCL07,OUT017,615.2940458172277
FDK03,OUT013,4087.1955778861593
FDP59,OUT017,1640.0440824831821
FDQ24,OUT049,4087.721630845294
FDQ16,OUT018,1604.7870927556517
FDU44,OUT013,2550.9915167601735
FDH28,OUT010,90.70992376032706
FDV28,OUT019,90.70992376032706
FDM22,OUT045,853.5935393773357
FDR56,OUT046,3057.011783382725
FDV39,OUT049,3093.764839695269
FDU37,OUT019,195.82203827166634
FDQ11,OUT010,657.3365938159252
FDX02,OUT045,3753.3585979638797
NCS42,OUT018,1451.234468877796
FDY57,OUT027,2667.4276652939093
FDB21,OUT049,3860.0853294605636
FDE28,OUT017,3823.0925332566594
FDQ55,OUT017,1963.9870070503393
FDA48,OUT049,3720.2139997170893
FDZ19,OUT045,2821.734877901314
NCC43,OUT045,3908.1771537663362
NCV18,OUT046,1325.7498723072351
NCA42,OUT018,2475.0075821471396
FDY45,OUT046,4095.0657212741626
NCC30,OUT045,2958.1685153981834
FDM57,OUT013,1342.1471166315123
FDL09,OUT010,409.1064281899876
FDB09,OUT027,3329.0158171539097
FDT44,OUT035,1990.480087383172
NCT06,OUT027,4172.290183733396
FDX26,OUT049,3099.890265785153
FDK32,OUT013,2487.1611744439897
DRA12,OUT046,2120.476463959017
FDO46,OUT010,495.2634816418623
FDE52,OUT013,1353.4535855317831
NCH42,OUT045,3833.8724782816057
FDV08,OUT035,620.7297960573756
FDB47,OUT018,3221.046334684879
FDC28,OUT010,245.79595725573893
FDD22,OUT046,1955.0987824346737
FDS07,OUT027,3198.917342234178
DRI13,OUT045,3716.2614288571112
FDG32,OUT018,3527.5649627094845
FDU14,OUT017,4093.59750460081
FDD28,OUT019,171.51875762644602
NCP41,OUT017,1656.0959510460575
FDS08,OUT049,2816.071936797114
FDX47,OUT045,2526.441248542403
FDC53,OUT019,237.58479690356685
FDQ19,OUT035,3939.0508308049007
FDL14,OUT045,2490.5698299875658
FDM33,OUT019,567.6627084379013
FDA51,OUT045,1949.3980972663078
FDZ27,OUT018,748.2619233560995
FDT04,OUT046,620.7297960573756
DRC13,OUT049,2045.0892506257776
FDR16,OUT027,5427.398126686386
FDQ03,OUT027,6191.851761647961
FDE38,OUT035,2752.311145066375
DRH23,OUT027,1578.752448177099
FDT11,OUT019,496.3269402814988
FDD09,OUT035,2995.3715909351686
FDR40,OUT045,1327.6977385480077
FDX07,OUT017,3061.9796558906405
FDR07,OUT035,1542.3243273947667
FDA51,OUT017,1936.4368909243108
FDT59,OUT019,553.7124764466386
FDF20,OUT017,3073.1097302000458
FDR13,OUT045,1947.3383436732456
FDY26,OUT049,3686.1450232853413
FDW04,OUT017,2024.6269034642537
FDK52,OUT017,3797.9981694078883
FDN60,OUT049,2565.185781580622
FDM09,OUT019,404.2386653955435
FDP46,OUT049,1366.8188619584298
FDB50,OUT019,206.03064514486013
NCQ29,OUT049,4031.0851773639047
FDP16,OUT027,6088.985030735705
FDX33,OUT018,2492.288149231991
FDP07,OUT010,497.8587768270682
FDN22,OUT046,3943.010668746611
FDF39,OUT049,4145.100555150009
FDS21,OUT017,938.0175522331724
NCM42,OUT013,1640.0440824831821
FDK50,OUT019,389.43848171291836
DRF13,OUT027,3878.8749035764804
FDH35,OUT018,2525.6105640842557
FDP60,OUT018,1535.1227575336004
DRJ49,OUT027,3361.3175760098284
NCT42,OUT019,344.05228615895425
FDE38,OUT049,2730.8076349296625
FDI04,OUT049,3084.1387721398114
NCH54,OUT045,2554.8205019182724
FDT56,OUT049,859.7523815152626
DRD15,OUT018,3329.7501301320776
FDV58,OUT013,2745.548459520718
FDP21,OUT049,3103.5450219488175
FDH05,OUT013,3768.0989730521455
FDR10,OUT027,4338.847012533727
NCP06,OUT045,2499.7439181358877
FDF33,OUT049,1640.0440824831821
DRK37,OUT013,3075.0989681159804
DRH49,OUT045,1326.1706064383259
FDT58,OUT013,2703.728830721869
FDD41,OUT018,1600.7252357777677
FDP40,OUT018,1669.3956806397791
FDM51,OUT027,2615.179644553527
FDO45,OUT010,200.82058982153313
FDW33,OUT010,242.07057822203305
FDY24,OUT045,855.3971437992874
FDB10,OUT010,557.262935472392
FDM40,OUT035,2075.7911462073052
NCI06,OUT017,3062.5536393181046
FDW12,OUT019,322.24465039814936
FDX48,OUT027,4058.3937254001653
NCW05,OUT027,2744.931957733721
FDX27,OUT017,1526.0420204408592
DRM37,OUT045,3048.903899289634
FDA38,OUT045,3908.9245874230114
FDR36,OUT046,620.7297960573756
FDZ45,OUT046,3103.4105903521677
FDG05,OUT017,2546.633075228334
FDK28,OUT013,4178.50841234072
FDV47,OUT045,1347.4613699602583
FDN21,OUT045,2583.3065223165668
FDP20,OUT027,3395.359983176675
FDI35,OUT045,3184.3513226612345
DRY23,OUT013,618.0119564034128
FDA56,OUT017,2034.5584737946258
FDB09,OUT013,2025.6295700673536
NCO26,OUT027,3128.2597228251047
FDQ49,OUT018,2442.239541110314
FDI52,OUT027,3290.657927103096
FDZ44,OUT027,3138.7523808275796
FDZ09,OUT018,2517.4382031389887
FDY03,OUT049,2005.2757556416984
NCG42,OUT017,2030.9441910115625
DRI13,OUT027,5452.993884770786
FDQ32,OUT013,2037.5754812736184
FDW16,OUT035,1403.4232612767312
FDU27,OUT046,763.1041913200737
FDR28,OUT010,388.46520368483783
FDQ49,OUT010,377.04341405021
FDS37,OUT046,1971.2374160632464
FDW26,OUT018,3316.713571258664
FDX12,OUT018,3455.7624141729007
NCP06,OUT013,2475.9511305806514
FDW45,OUT010,332.47883564994464
NCN30,OUT049,1519.6315709669755
FDN24,OUT049,831.2153272622866
NCL41,OUT027,1148.2184900273996
FDR02,OUT019,266.41601392281217
FDD09,OUT010,467.68554037103394
FDS33,OUT010,202.21585556557963
FDU22,OUT045,2009.0339460317077
FDI53,OUT013,2537.598264674802
DRH01,OUT049,2853.194734072097
FDX32,OUT013,2115.633758965281
NCP30,OUT018,598.2547414106598
FDB60,OUT045,3055.101379926856
FDB14,OUT049,1490.5533155832102
NCP02,OUT035,860.2260398132483
FDJ10,OUT017,2034.1912898766457
FDG34,OUT046,1735.6870825937442
NCB18,OUT017,1366.8188619584298
FDM16,OUT049,1153.0968513638654
FDW25,OUT018,1333.9959621647274
FDB35,OUT010,225.09464430146195
DRN11,OUT013,2123.6757907113542
FDF41,OUT019,561.6361217269354
FDH16,OUT045,1368.5395794506728
NCQ50,OUT018,3230.5226985864238
DRH23,OUT018,842.5092456168823
DRJ37,OUT013,2443.7511330758684
DRJ24,OUT027,5185.747872476839
FDY16,OUT035,3068.3390434443013
FDQ27,OUT045,1657.9522225939809
FDZ33,OUT045,2485.318034600375
FDF29,OUT045,2041.7324054785086
FDA08,OUT049,2576.4452647798844
FDG31,OUT046,1076.0690148453507
FDE34,OUT019,487.55143116849865
NCR30,OUT027,1911.8089484997427
FDV33,OUT035,4156.589978315169
DRZ24,OUT018,1901.6693290588873
NCL54,OUT035,2870.3528810199873
FDR12,OUT049,2859.0492065707454
NCC54,OUT046,3857.7237059183926
DRN59,OUT013,753.5621790507439
FDX50,OUT019,266.4723632432715
FDV31,OUT027,4841.113556656932
NCA29,OUT027,4534.0790671873865
FDW60,OUT049,2886.763660727868
FDX08,OUT017,3094.3075876195817
DRD49,OUT013,3857.1660037091015
FDD33,OUT046,3788.344015476126
FDW35,OUT013,618.0119564034128
FDJ36,OUT017,1640.0440824831821
FDV51,OUT035,2705.3813546854967
FDW36,OUT046,1640.0440824831821
FDH35,OUT046,2614.704161481395
NCS30,OUT027,3384.421265230916
FDN49,OUT017,617.1561570526435
FDL08,OUT018,3466.8622603013036
FDI09,OUT013,3798.4569183037315
FDP19,OUT018,1907.831623775709
FDU21,OUT010,90.70992376032706
NCP41,OUT045,1640.0440824831821
FDY10,OUT013,1866.1047938460679
FDP12,OUT018,587.0207647548299
NCN26,OUT049,1977.2723526125671
FDK44,OUT013,2818.645218395179
FDC28,OUT049,1656.0959510460575
FDJ41,OUT027,6149.517780366537
NCT29,OUT035,2016.4607704340865
NCH42,OUT019,556.0791616042575
FDU60,OUT018,2648.974898380577
FDS02,OUT045,3053.8393424188544
FDC51,OUT046,2060.4932908574206
FDU03,OUT013,3072.1682028205187
FDX39,OUT045,3682.5554691610364
NCY05,OUT010,90.70992376032706
NCL06,OUT027,6310.799860747761
FDD32,OUT035,1295.2142943379354
NCN41,OUT045,2012.3044106115624
NCX53,OUT049,2126.1826721759826
FDU57,OUT019,341.38130079870126
FDQ23,OUT046,1640.0440824831821
FDQ52,OUT045,3992.6804979713793
FDC14,OUT045,620.7297960573756
FDY09,OUT035,2904.5746892527945
FDQ28,OUT045,2527.3928071016608
FDV25,OUT046,3828.699731488036
FDJ07,OUT035,1969.478253820139
DRB25,OUT049,1640.0440824831821
FDK52,OUT019,567.1287163727112
FDY52,OUT027,1836.2164643791536
FDB28,OUT046,3066.9396125579106
FDT36,OUT035,609.4958194015456
FDV25,OUT017,3857.126297382128
NCN07,OUT027,3393.0963672857206
FDC57,OUT017,3053.2562725891435
FDQ03,OUT018,3405.485879637584
FDU23,OUT017,2758.9701999330887
NCX41,OUT035,3707.10567846006
NCD06,OUT035,763.1041913200737
FDW08,OUT045,1640.0440824831821
NCU29,OUT017,2470.6392268150335
NCE06,OUT013,2525.4458591210296
FDV52,OUT010,265.83227342137974
FDB02,OUT017,2904.39391705422
NCR18,OUT045,620.7297960573756
FDK16,OUT049,1519.6315709669755
NCQ29,OUT010,658.2727846022036
FDZ01,OUT019,235.8078654769002
FDW27,OUT035,2557.5952572352926
FDD17,OUT018,3409.78036129246
FDW39,OUT013,2887.097094061506
DRH59,OUT045,1112.6981149338621
FDS52,OUT013,1635.8983560943636
FDU40,OUT027,5361.010455680153
NCF54,OUT013,2845.489749339565
FDH46,OUT045,1640.0440824831821
NCP14,OUT049,1640.0440824831821
FDH50,OUT049,3093.3508654525704
DRF15,OUT010,343.4951477970896
FDV27,OUT027,2403.773483511217
NCJ06,OUT049,2042.2782519880952
FDN02,OUT018,3150.1756673020504
FDQ51,OUT049,758.0496406973251
FDQ07,OUT017,3736.142466070291
FDS45,OUT049,1653.4338246551595
NCJ06,OUT045,2015.3512335790165
FDD36,OUT035,1978.953366203383
FDY25,OUT045,3076.2992373463917
FDU52,OUT046,2484.1629136820375
DRK47,OUT017,3856.892607565431
NCL30,OUT017,2030.9441910115625
FDN22,OUT035,3962.0603312852827
NCF30,OUT027,3356.205751596993
FDK03,OUT035,4112.651806019124
FDT45,OUT017,855.3971437992874
