Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCV18,OUT046,1350.3164437134528
NCA42,OUT018,2352.613727842422
FDY45,OUT046,4107.414569807509
NCC30,OUT045,2880.608099143596
FDM57,OUT013,1332.7372915168696
FDL09,OUT010,370.09696333733103
FDB09,OUT027,3234.7383629335345
FDT44,OUT035,1946.3031453251476
NCT06,OUT027,4141.751711811973
FDX26,OUT049,3171.817741089059
FDK32,OUT013,2502.603891127969
DRA12,OUT046,2135.815678781809
FDO46,OUT010,525.8554073509937
FDE52,OUT013,1390.0645259637063
NCH42,OUT045,3751.140896623063
FDV08,OUT035,748.1511889296304
FDB47,OUT018,3078.1090700259406
FDC28,OUT010,353.7623426603131
FDD22,OUT046,1876.7630357986213
FDS07,OUT027,2983.616606007788
DRI13,OUT045,3436.0902956046175
FDG32,OUT018,3282.9856892168514
FDU14,OUT017,4128.3713107353315
FDD28,OUT019,181.40335553731487
NCP41,OUT017,1706.277889370009
FDS08,OUT049,2853.8850724022923
FDX47,OUT045,2584.8323939387506
FDC53,OUT019,383.21211462462463
FDQ19,OUT035,4036.3896201828484
FDL14,OUT045,2455.077304640278
FDM33,OUT019,589.0774053568856
FDA51,OUT045,1875.259841103661
FDZ27,OUT018,605.1046873835767
FDT04,OUT046,665.9322984415016
DRC13,OUT049,2081.5505700450126
FDR16,OUT027,5517.90990010565
FDQ03,OUT027,5948.086018136962
FDE38,OUT035,2806.4782532187323
DRH23,OUT027,1650.3485456421956
FDT11,OUT019,515.2435054256641
FDD09,OUT035,3073.8055478466554
FDR40,OUT045,1368.943968070549
FDX07,OUT017,3158.770376989362
FDR07,OUT035,1452.37356140475
FDA51,OUT017,1898.7230122275196
FDT59,OUT019,627.7537640619039
FDF20,OUT017,3210.077787076815
FDR13,OUT045,1878.5094454482812
FDY26,OUT049,3564.994512980037
FDW04,OUT017,2138.733326874178
FDK52,OUT017,3839.283215655676
FDN60,OUT049,2630.596765999771
FDM09,OUT019,496.59072536658374
FDP46,OUT049,1365.3222769773058
FDB50,OUT019,232.37563296460695
NCQ29,OUT049,4040.698893613282
FDP16,OUT027,5993.027481955346
FDX33,OUT018,2409.818237119923
FDP07,OUT010,528.2767086746738
FDN22,OUT046,3942.656911226514
FDF39,OUT049,4136.06443575795
FDS21,OUT017,1003.2845308988461
NCM42,OUT013,1686.772511237363
FDK50,OUT019,433.5172277143031
DRF13,OUT027,3745.3415289601207
FDH35,OUT018,2339.567204353376
FDP60,OUT018,1404.0199755153262
DRJ49,OUT027,3237.1328080893118
NCT42,OUT019,367.9837069837334
FDE38,OUT049,2740.688999748463
FDI04,OUT049,3171.817741089059
NCH54,OUT045,2573.793140760659
FDT56,OUT049,930.7073648169444
DRD15,OUT018,3394.2172273000524
FDV58,OUT013,2994.528960545068
FDP21,OUT049,3178.05796415374
FDH05,OUT013,3950.157615775622
FDR10,OUT027,4141.751711811973
NCP06,OUT045,2342.1200069823317
FDF33,OUT049,1694.7064459821777
DRK37,OUT013,3154.3936962740822
DRH49,OUT045,1339.2667134619676
FDT58,OUT013,2700.73111948788
FDD41,OUT018,1461.8739893516715
FDP40,OUT018,1634.964653555159
FDM51,OUT027,2682.2344031827456
FDO45,OUT010,261.37825011291613
FDW33,OUT010,349.33506995261047
FDY24,OUT045,941.197234811658
FDB10,OUT010,581.6699781826696
FDM40,OUT035,2185.2028133365175
NCI06,OUT017,2960.0651756654343
FDW12,OUT019,316.2407577251819
FDX48,OUT027,3783.843496001545
NCW05,OUT027,2661.301292689982
FDX27,OUT017,1465.9836812044427
DRM37,OUT045,3053.542415781672
FDA38,OUT045,3821.8696635031934
FDR36,OUT046,673.4597506922503
FDZ45,OUT046,3218.020231056924
FDG05,OUT017,2585.4049094368033
FDK28,OUT013,4191.403128485257
FDV47,OUT045,1331.5163468814692
FDN21,OUT045,2527.994951647171
FDP20,OUT027,3332.9490018652723
FDI35,OUT045,3069.510684681189
DRY23,OUT013,677.1024553019867
FDA56,OUT017,2094.7094772078485
FDB09,OUT013,2055.81410743283
NCO26,OUT027,2948.2881594485452
FDQ49,OUT018,2234.8490648202087
FDI52,OUT027,3199.4099163742917
FDZ44,OUT027,3004.5497165005518
FDZ09,OUT018,2445.681687683201
FDY03,OUT049,1924.2738175093018
NCG42,OUT017,2149.8610712729183
DRI13,OUT027,5524.34939688261
FDQ32,OUT013,2052.9014767597314
FDW16,OUT035,1451.033909810297
FDU27,OUT046,754.5372570558693
FDR28,OUT010,418.9858297600482
FDQ49,OUT010,366.61420080571565
FDS37,OUT046,1897.6961462913848
FDW26,OUT018,3117.57754561934
FDX12,OUT018,3399.092362663827
NCP06,OUT013,2389.3570758604355
FDW45,OUT010,282.29191332918236
NCN30,OUT049,1579.7158442751977
FDN24,OUT049,869.8552278935535
NCL41,OUT027,1189.946775833484
FDR02,OUT019,383.21211462462463
FDD09,OUT010,453.4139294141337
FDS33,OUT010,289.8388128564285
FDU22,OUT045,1974.1098577177834
FDI53,OUT013,2614.2069870883156
DRH01,OUT049,2863.613118237128
FDX32,OUT013,2167.503003326656
NCP30,OUT018,486.9105657399297
FDB60,OUT045,3050.64976892095
FDB14,OUT049,1501.821691813371
NCP02,OUT035,976.8913174452596
FDJ10,OUT017,2109.751660264396
FDG34,OUT046,1807.2858032200975
NCB18,OUT017,1396.7268423108162
FDM16,OUT049,1181.24283087258
FDW25,OUT018,1218.4275339814783
FDB35,OUT010,263.4840054406559
DRN11,OUT013,2148.642087566417
FDF41,OUT019,600.5308939429088
FDH16,OUT045,1349.8568833293612
NCQ50,OUT018,3043.6622838777184
DRH23,OUT018,811.812360455174
DRJ37,OUT013,2484.202435659692
DRJ24,OUT027,5177.991502970828
FDY16,OUT035,3166.4507877874958
FDQ27,OUT045,1665.708958993671
FDZ33,OUT045,2425.177135701947
FDF29,OUT045,2108.399009245397
FDA08,OUT049,2633.6610655811533
FDG31,OUT046,1067.6396012159735
FDE34,OUT019,559.2477210654878
NCR30,OUT027,1997.9299258453998
FDV33,OUT035,4200.912466299731
DRZ24,OUT018,1740.2723570341184
NCL54,OUT035,2909.5535750230183
FDR12,OUT049,2884.546228729892
NCC54,OUT046,3767.7148174887393
DRN59,OUT013,788.5847783200733
FDX50,OUT019,387.1546563748071
FDV31,OUT027,4832.37621491599
NCA29,OUT027,4667.333346164567
FDW60,OUT049,2874.818182895056
FDX08,OUT017,3210.077787076815
DRD49,OUT013,3920.9793469744654
FDD33,OUT046,3798.8843548323584
FDW35,OUT013,705.9264842342644
FDJ36,OUT017,1656.363112267463
FDV51,OUT035,2829.9786670908097
FDW36,OUT046,1616.3495483323836
FDH35,OUT046,2590.2831529981054
NCS30,OUT027,3254.7016646379725
FDN49,OUT017,678.173274506087
FDL08,OUT018,3432.3236607644117
FDI09,OUT013,3794.214787404193
FDP19,OUT018,1882.2247976197161
FDU21,OUT010,-39.15226767173299
NCP41,OUT045,1639.0987601568474
FDY10,OUT013,1871.684587421637
FDP12,OUT018,465.91528155594006
NCN26,OUT049,1926.3038511871625
FDK44,OUT013,2849.0817202828734
FDC28,OUT049,1673.7733354894142
FDJ41,OUT027,6046.487553380298
NCT29,OUT035,2121.356499812712
NCH42,OUT019,589.2305477663961
FDU60,OUT018,2426.09133675294
FDS02,OUT045,3080.154896207496
FDC51,OUT046,2024.1267828879818
FDU03,OUT013,3105.978933047351
FDX39,OUT045,3495.9902288994
NCY05,OUT010,-21.09868016555176
NCL06,OUT027,5995.896659244001
FDD32,OUT035,1366.0235304432151
NCN41,OUT045,2013.541880147972
NCX53,OUT049,2174.301229919412
FDU57,OUT019,351.69009460280785
FDQ23,OUT046,1656.923710106333
FDQ52,OUT045,3971.93362517367
FDC14,OUT045,692.4827069529026
FDY09,OUT035,2959.4683521255643
FDQ28,OUT045,2457.9699515009997
FDV25,OUT046,3756.5972092851553
FDJ07,OUT035,1977.3570066674547
DRB25,OUT049,1663.0530017890064
FDK52,OUT019,589.0774053568856
FDY52,OUT027,1869.8151730099942
FDB28,OUT046,3124.3069593783785
FDT36,OUT035,661.6230542255018
FDV25,OUT017,3828.8613603004314
NCN07,OUT027,3275.634775130736
FDC57,OUT017,3142.8021080898448
FDQ03,OUT018,3452.3214093660436
FDU23,OUT017,2777.3483207833765
NCX41,OUT035,3643.27058363178
NCD06,OUT035,796.8623802360022
FDW08,OUT045,1635.8491558122273
NCU29,OUT017,2525.205648522062
NCE06,OUT013,2597.204452285277
FDV52,OUT010,262.8049661799524
FDB02,OUT017,2887.977090057892
NCR18,OUT045,670.6279227597846
FDK16,OUT049,1590.4361779756055
NCQ29,OUT010,775.5891333090333
FDZ01,OUT019,383.21211462462463
FDW27,OUT035,2657.676307025422
FDD17,OUT018,3431.538856991041
FDW39,OUT013,2851.153915015398
DRH59,OUT045,1134.1239930314641
FDS52,OUT013,1671.0421781025195
FDU40,OUT027,5232.46173891177
NCF54,OUT013,2814.0679225763456
FDH46,OUT045,1654.6181239706657
NCP14,OUT049,1673.7733354894142
FDH50,OUT049,3187.786009988576
DRF15,OUT010,318.0832148781844
FDV27,OUT027,2364.5648424282977
NCJ06,OUT049,2023.1803115953971
FDN02,OUT018,3062.1464104876386
FDQ51,OUT049,810.397524982568
FDQ07,OUT017,3778.438643744343
FDS45,OUT049,1710.4367791170212
NCJ06,OUT045,2000.843867193227
FDD36,OUT035,1996.2179224276936
FDY25,OUT045,3069.510684681189
FDU52,OUT046,2453.3308949906177
DRK47,OUT017,3929.6845715115387
NCL30,OUT017,2089.7246518022243
FDN22,OUT035,4026.034056869192
NCF30,OUT027,3281.326942925104
FDK03,OUT035,4219.773382059971
FDT45,OUT017,940.5345677433367
NCC54,OUT027,5881.69367091116
FDP08,OUT018,2905.9126770897883
FDU44,OUT046,2618.949434852368
